SalesKey,TransactionId,DateKey,TimeKey,CustomerKey,ShopKey,MenuItemKey,Quantity,UnitPrice,TotalAmount,LoyaltyPointsEarned,LoyaltyPointsRedeemed,PaymentMethod,Size,SourceSystem,CreatedAt
674,txn-000674,20250803,211100,226,16,12,1,4.25,4.25,1,0,Gift Card,Large,CosmosDB,2025-08-03 21:11:00.000
675,txn-000675,20250802,65400,255,17,16,4,7.25,29.00,5,3,Gift Card,Large,CosmosDB,2025-08-02 06:54:00.000
676,txn-000676,20250802,35200,224,14,15,3,6.25,18.75,1,3,Cash,Large,CosmosDB,2025-08-02 03:52:00.000
677,txn-000677,20250801,100600,239,4,20,2,3.00,6.00,5,0,Credit Card,Small,CosmosDB,2025-08-01 10:06:00.000
678,txn-000678,20250802,193500,341,2,18,1,6.25,6.25,3,0,Credit Card,Small,CosmosDB,2025-08-02 19:35:00.000
679,txn-000679,20250801,80500,364,6,4,3,5.75,17.25,5,3,Gift Card,Large,CosmosDB,2025-08-01 08:05:00.000
680,txn-000680,20250802,134500,385,15,18,1,7.75,7.75,1,3,Mobile Pay,Large,CosmosDB,2025-08-02 13:45:00.000
681,txn-000681,20250804,54300,79,10,2,3,3.25,9.75,0,2,Gift Card,Small,CosmosDB,2025-08-04 05:43:00.000
682,txn-000682,20250801,194400,357,17,15,1,5.50,5.50,4,0,Cash,Medium,CosmosDB,2025-08-01 19:44:00.000
683,txn-000683,20250803,220100,472,14,19,4,1.25,5.00,3,3,Gift Card,Small,CosmosDB,2025-08-03 22:01:00.000
684,txn-000684,20250802,90200,209,17,1,2,4.00,8.00,2,0,Cash,Medium,CosmosDB,2025-08-02 09:02:00.000
685,txn-000685,20250804,102400,287,14,1,1,3.75,3.75,0,3,Credit Card,Medium,CosmosDB,2025-08-04 10:24:00.000
686,txn-000686,20250804,33500,237,14,11,4,3.00,12.00,3,1,Cash,Medium,CosmosDB,2025-08-04 03:35:00.000
687,txn-000687,20250802,122000,453,12,1,2,4.00,8.00,5,2,Mobile Pay,Medium,CosmosDB,2025-08-02 12:20:00.000
688,txn-000688,20250802,195300,59,6,17,2,8.75,17.50,1,1,Gift Card,Large,CosmosDB,2025-08-02 19:53:00.000
689,txn-000689,20250802,81200,127,7,19,2,1.50,3.00,1,2,Mobile Pay,Small,CosmosDB,2025-08-02 08:12:00.000
690,txn-000690,20250804,70400,377,16,11,1,3.75,3.75,4,3,Debit Card,Large,CosmosDB,2025-08-04 07:04:00.000
691,txn-000691,20250804,25300,315,7,8,3,2.50,7.50,0,1,Credit Card,Small,CosmosDB,2025-08-04 02:53:00.000
692,txn-000692,20250801,233300,71,4,9,2,4.25,8.50,5,0,Credit Card,Medium,CosmosDB,2025-08-01 23:33:00.000
693,txn-000693,20250802,190200,157,11,17,4,8.50,34.00,0,2,Gift Card,Large,CosmosDB,2025-08-02 19:02:00.000
694,txn-000694,20250804,110300,257,5,2,1,3.25,3.25,5,1,Mobile Pay,Small,CosmosDB,2025-08-04 11:03:00.000
695,txn-000695,20250802,180200,393,19,7,4,4.50,18.00,3,1,Cash,Medium,CosmosDB,2025-08-02 18:02:00.000
696,txn-000696,20250802,232500,319,16,2,3,3.25,9.75,5,0,Mobile Pay,Small,CosmosDB,2025-08-02 23:25:00.000
697,txn-000697,20250801,143400,287,7,14,4,2.00,8.00,3,2,Mobile Pay,Small,CosmosDB,2025-08-01 14:34:00.000
698,txn-000698,20250801,170500,191,6,17,1,7.25,7.25,3,2,Mobile Pay,Small,CosmosDB,2025-08-01 17:05:00.000
699,txn-000699,20250803,300,117,12,11,1,3.00,3.00,1,1,Debit Card,Medium,CosmosDB,2025-08-03 00:03:00.000
700,txn-000700,20250803,25600,185,14,14,4,2.00,8.00,5,0,Credit Card,Small,CosmosDB,2025-08-03 02:56:00.000
701,txn-000701,20250803,55100,31,8,4,3,5.75,17.25,4,0,Debit Card,Large,CosmosDB,2025-08-03 05:51:00.000
702,txn-000702,20250801,230000,448,11,19,2,1.25,2.50,2,0,Cash,Small,CosmosDB,2025-08-01 23:00:00.000
703,txn-000703,20250801,112400,3,16,6,1,4.00,4.00,4,3,Mobile Pay,Small,CosmosDB,2025-08-01 11:24:00.000
704,txn-000704,20250802,190800,134,6,1,1,3.75,3.75,5,1,Mobile Pay,Medium,CosmosDB,2025-08-02 19:08:00.000
705,txn-000705,20250801,84700,387,3,5,4,4.50,18.00,1,2,Gift Card,Medium,CosmosDB,2025-08-01 08:47:00.000
706,txn-000706,20250801,230500,236,5,6,3,6.00,18.00,1,2,Gift Card,Large,CosmosDB,2025-08-01 23:05:00.000
707,txn-000707,20250802,55700,392,10,19,2,2.00,4.00,2,0,Credit Card,Medium,CosmosDB,2025-08-02 05:57:00.000
708,txn-000708,20250804,123500,453,10,10,3,4.50,13.50,1,2,Mobile Pay,Medium,CosmosDB,2025-08-04 12:35:00.000
709,txn-000709,20250801,220500,191,12,7,4,4.50,18.00,0,1,Credit Card,Medium,CosmosDB,2025-08-01 22:05:00.000
710,txn-000710,20250801,163300,479,20,16,1,7.25,7.25,3,0,Cash,Large,CosmosDB,2025-08-01 16:33:00.000
711,txn-000711,20250801,202300,442,15,17,3,7.75,23.25,3,1,Cash,Medium,CosmosDB,2025-08-01 20:23:00.000
712,txn-000712,20250803,45500,46,11,20,1,3.00,3.00,1,3,Cash,Medium,CosmosDB,2025-08-03 04:55:00.000
713,txn-000713,20250801,62400,165,4,14,2,2.00,4.00,3,0,Mobile Pay,Small,CosmosDB,2025-08-01 06:24:00.000
714,txn-000714,20250804,54600,437,3,6,2,4.00,8.00,1,0,Credit Card,Small,CosmosDB,2025-08-04 05:46:00.000
715,txn-000715,20250802,153600,431,9,2,2,5.00,10.00,4,1,Cash,Large,CosmosDB,2025-08-02 15:36:00.000
716,txn-000716,20250803,94500,197,7,11,1,3.75,3.75,5,3,Debit Card,Large,CosmosDB,2025-08-03 09:45:00.000
717,txn-000717,20250803,120400,150,14,15,1,4.75,4.75,5,1,Gift Card,Small,CosmosDB,2025-08-03 12:04:00.000
718,txn-000718,20250802,22600,430,1,1,4,3.00,12.00,1,0,Credit Card,Small,CosmosDB,2025-08-02 02:26:00.000
719,txn-000719,20250803,165900,29,14,7,2,3.50,7.00,5,0,Gift Card,Small,CosmosDB,2025-08-03 16:59:00.000
720,txn-000720,20250802,51800,322,18,19,1,2.75,2.75,1,3,Credit Card,Large,CosmosDB,2025-08-02 05:18:00.000
721,txn-000721,20250802,164300,4,4,3,3,4.25,12.75,5,1,Gift Card,Large,CosmosDB,2025-08-02 16:43:00.000
722,txn-000722,20250804,123100,444,11,18,1,7.00,7.00,3,0,Mobile Pay,Medium,CosmosDB,2025-08-04 12:31:00.000
723,txn-000723,20250801,71600,204,11,2,3,3.25,9.75,4,0,Gift Card,Small,CosmosDB,2025-08-01 07:16:00.000
724,txn-000724,20250804,122100,252,10,8,2,2.50,5.00,1,3,Debit Card,Small,CosmosDB,2025-08-04 12:21:00.000
725,txn-000725,20250802,41700,382,20,4,2,5.75,11.50,1,1,Cash,Large,CosmosDB,2025-08-02 04:17:00.000
726,txn-000726,20250803,203000,348,13,12,2,3.50,7.00,1,3,Gift Card,Medium,CosmosDB,2025-08-03 20:30:00.000
727,txn-000727,20250803,72100,137,10,19,4,2.00,8.00,1,2,Cash,Medium,CosmosDB,2025-08-03 07:21:00.000
728,txn-000728,20250803,223100,39,18,7,4,3.50,14.00,2,2,Gift Card,Small,CosmosDB,2025-08-03 22:31:00.000
729,txn-000729,20250801,202500,103,20,18,4,7.00,28.00,0,1,Credit Card,Medium,CosmosDB,2025-08-01 20:25:00.000
730,txn-000730,20250804,104300,263,19,8,4,3.75,15.00,3,1,Cash,Medium,CosmosDB,2025-08-04 10:43:00.000
731,txn-000731,20250804,135800,345,5,17,2,8.75,17.50,5,1,Credit Card,Large,CosmosDB,2025-08-04 13:58:00.000
732,txn-000732,20250801,143800,408,9,18,1,6.25,6.25,4,0,Mobile Pay,Small,CosmosDB,2025-08-01 14:38:00.000
733,txn-000733,20250803,210200,198,1,14,4,2.50,10.00,4,3,Gift Card,Medium,CosmosDB,2025-08-03 21:02:00.000
734,txn-000734,20250804,4000,452,10,9,2,5.25,10.50,4,0,Debit Card,Large,CosmosDB,2025-08-04 00:40:00.000
735,txn-000735,20250801,141300,337,12,3,3,2.75,8.25,3,0,Debit Card,Small,CosmosDB,2025-08-01 14:13:00.000
736,txn-000736,20250802,14500,374,11,20,2,4.75,9.50,5,3,Debit Card,Large,CosmosDB,2025-08-02 01:45:00.000
737,txn-000737,20250804,20800,153,7,20,3,4.50,13.50,5,2,Gift Card,Large,CosmosDB,2025-08-04 02:08:00.000
738,txn-000738,20250801,201400,367,2,17,3,8.75,26.25,2,2,Mobile Pay,Large,CosmosDB,2025-08-01 20:14:00.000
739,txn-000739,20250804,102900,77,17,16,2,6.50,13.00,0,0,Credit Card,Medium,CosmosDB,2025-08-04 10:29:00.000
740,txn-000740,20250803,230800,481,15,10,1,5.50,5.50,5,0,Cash,Large,CosmosDB,2025-08-03 23:08:00.000
741,txn-000741,20250802,31900,67,12,3,1,4.25,4.25,1,0,Debit Card,Large,CosmosDB,2025-08-02 03:19:00.000
742,txn-000742,20250804,82900,149,5,20,3,3.25,9.75,1,1,Credit Card,Medium,CosmosDB,2025-08-04 08:29:00.000
743,txn-000743,20250804,73500,349,12,3,3,2.75,8.25,4,0,Credit Card,Small,CosmosDB,2025-08-04 07:35:00.000
744,txn-000744,20250803,144500,23,5,16,4,6.25,25.00,0,0,Gift Card,Medium,CosmosDB,2025-08-03 14:45:00.000
745,txn-000745,20250801,111900,240,11,18,4,7.75,31.00,3,3,Cash,Large,CosmosDB,2025-08-01 11:19:00.000
746,txn-000746,20250803,175200,157,2,6,1,4.00,4.00,4,0,Cash,Small,CosmosDB,2025-08-03 17:52:00.000
747,txn-000747,20250803,21000,302,16,18,1,7.75,7.75,2,0,Debit Card,Large,CosmosDB,2025-08-03 02:10:00.000
748,txn-000748,20250803,63900,380,5,15,1,6.25,6.25,2,3,Mobile Pay,Large,CosmosDB,2025-08-03 06:39:00.000
749,txn-000749,20250804,132300,301,8,15,1,4.75,4.75,4,0,Cash,Small,CosmosDB,2025-08-04 13:23:00.000
750,txn-000750,20250802,114000,63,19,8,1,2.50,2.50,0,1,Cash,Small,CosmosDB,2025-08-02 11:40:00.000
751,txn-000751,20250803,3100,313,13,6,4,5.00,20.00,3,3,Credit Card,Medium,CosmosDB,2025-08-03 00:31:00.000
752,txn-000752,20250803,181600,2,20,15,3,5.50,16.50,0,3,Mobile Pay,Medium,CosmosDB,2025-08-03 18:16:00.000
753,txn-000753,20250803,94300,176,13,20,4,3.00,12.00,0,2,Credit Card,Small,CosmosDB,2025-08-03 09:43:00.000
754,txn-000754,20250801,235700,128,20,2,3,3.25,9.75,2,1,Gift Card,Small,CosmosDB,2025-08-01 23:57:00.000
755,txn-000755,20250804,40500,151,3,9,2,4.25,8.50,1,0,Cash,Medium,CosmosDB,2025-08-04 04:05:00.000
756,txn-000756,20250804,3400,457,2,17,1,7.25,7.25,5,3,Cash,Small,CosmosDB,2025-08-04 00:34:00.000
757,txn-000757,20250803,151700,142,11,2,4,4.25,17.00,5,0,Mobile Pay,Medium,CosmosDB,2025-08-03 15:17:00.000
758,txn-000758,20250804,84800,453,11,16,2,6.25,12.50,0,1,Debit Card,Medium,CosmosDB,2025-08-04 08:48:00.000
759,txn-000759,20250803,214200,62,2,5,4,5.75,23.00,2,3,Cash,Large,CosmosDB,2025-08-03 21:42:00.000
760,txn-000760,20250802,61100,158,18,20,2,3.00,6.00,2,1,Gift Card,Medium,CosmosDB,2025-08-02 06:11:00.000
761,txn-000761,20250804,114600,58,11,4,1,5.75,5.75,4,3,Debit Card,Large,CosmosDB,2025-08-04 11:46:00.000
762,txn-000762,20250801,190800,205,1,11,4,2.75,11.00,1,0,Cash,Medium,CosmosDB,2025-08-01 19:08:00.000
763,txn-000763,20250802,174500,432,10,19,1,2.25,2.25,1,0,Cash,Medium,CosmosDB,2025-08-02 17:45:00.000
764,txn-000764,20250802,203600,499,7,5,2,5.50,11.00,3,1,Credit Card,Large,CosmosDB,2025-08-02 20:36:00.000
765,txn-000765,20250802,202600,335,11,4,3,3.75,11.25,1,0,Cash,Small,CosmosDB,2025-08-02 20:26:00.000
766,txn-000766,20250801,112700,401,19,19,3,2.00,6.00,0,2,Cash,Medium,CosmosDB,2025-08-01 11:27:00.000
767,txn-000767,20250803,133600,206,18,2,1,5.25,5.25,5,0,Cash,Large,CosmosDB,2025-08-03 13:36:00.000
768,txn-000768,20250802,135400,461,20,11,2,2.25,4.50,1,0,Mobile Pay,Small,CosmosDB,2025-08-02 13:54:00.000
769,txn-000769,20250804,81000,425,20,18,4,7.00,28.00,0,3,Cash,Medium,CosmosDB,2025-08-04 08:10:00.000
770,txn-000770,20250802,223600,200,11,17,3,8.00,24.00,0,0,Debit Card,Medium,CosmosDB,2025-08-02 22:36:00.000
771,txn-000771,20250802,120700,244,12,7,4,5.50,22.00,4,1,Debit Card,Large,CosmosDB,2025-08-02 12:07:00.000
772,txn-000772,20250804,134500,284,20,6,3,6.00,18.00,1,0,Gift Card,Large,CosmosDB,2025-08-04 13:45:00.000
773,txn-000773,20250802,203900,421,8,8,3,3.50,10.50,2,3,Mobile Pay,Medium,CosmosDB,2025-08-02 20:39:00.000
774,txn-000774,20250802,135600,136,20,9,2,4.00,8.00,0,3,Gift Card,Medium,CosmosDB,2025-08-02 13:56:00.000
775,txn-000775,20250802,55400,238,16,6,4,5.00,20.00,2,0,Cash,Medium,CosmosDB,2025-08-02 05:54:00.000
776,txn-000776,20250801,172100,374,10,9,4,3.50,14.00,0,1,Cash,Small,CosmosDB,2025-08-01 17:21:00.000
777,txn-000777,20250803,214500,420,13,17,1,7.75,7.75,3,2,Gift Card,Medium,CosmosDB,2025-08-03 21:45:00.000
778,txn-000778,20250803,145400,14,8,16,4,5.75,23.00,0,0,Mobile Pay,Small,CosmosDB,2025-08-03 14:54:00.000
779,txn-000779,20250802,183000,441,15,13,2,1.75,3.50,2,3,Debit Card,Small,CosmosDB,2025-08-02 18:30:00.000
780,txn-000780,20250801,175700,273,1,7,3,5.50,16.50,5,3,Mobile Pay,Large,CosmosDB,2025-08-01 17:57:00.000
781,txn-000781,20250803,163700,176,8,4,2,4.50,9.00,2,2,Gift Card,Medium,CosmosDB,2025-08-03 16:37:00.000
782,txn-000782,20250802,101000,496,8,4,3,5.75,17.25,0,3,Cash,Large,CosmosDB,2025-08-02 10:10:00.000
783,txn-000783,20250802,90200,41,13,19,1,2.00,2.00,3,2,Cash,Medium,CosmosDB,2025-08-02 09:02:00.000
784,txn-000784,20250803,231000,98,13,10,2,4.50,9.00,4,0,Mobile Pay,Medium,CosmosDB,2025-08-03 23:10:00.000
785,txn-000785,20250801,183000,286,5,14,3,3.50,10.50,2,0,Mobile Pay,Large,CosmosDB,2025-08-01 18:30:00.000
786,txn-000786,20250801,74000,104,20,15,3,5.50,16.50,0,2,Mobile Pay,Medium,CosmosDB,2025-08-01 07:40:00.000
787,txn-000787,20250801,110400,33,6,3,3,4.25,12.75,0,2,Credit Card,Large,CosmosDB,2025-08-01 11:04:00.000
788,txn-000788,20250801,183600,271,17,6,4,5.00,20.00,0,0,Gift Card,Medium,CosmosDB,2025-08-01 18:36:00.000
789,txn-000789,20250801,182300,81,13,3,1,2.75,2.75,5,3,Credit Card,Small,CosmosDB,2025-08-01 18:23:00.000
790,txn-000790,20250802,191500,83,10,9,2,4.25,8.50,3,0,Mobile Pay,Medium,CosmosDB,2025-08-02 19:15:00.000
791,txn-000791,20250804,111100,343,20,2,4,3.25,13.00,0,1,Debit Card,Small,CosmosDB,2025-08-04 11:11:00.000
792,txn-000792,20250801,93400,394,20,5,2,4.50,9.00,1,1,Credit Card,Medium,CosmosDB,2025-08-01 09:34:00.000
793,txn-000793,20250803,70100,427,1,10,2,4.25,8.50,4,1,Gift Card,Medium,CosmosDB,2025-08-03 07:01:00.000
794,txn-000794,20250804,25300,276,14,3,3,3.25,9.75,0,3,Gift Card,Medium,CosmosDB,2025-08-04 02:53:00.000
795,txn-000795,20250801,160900,277,8,20,2,3.00,6.00,2,1,Gift Card,Small,CosmosDB,2025-08-01 16:09:00.000
796,txn-000796,20250801,204900,64,18,17,1,7.25,7.25,1,1,Cash,Small,CosmosDB,2025-08-01 20:49:00.000
797,txn-000797,20250802,50200,429,7,18,3,7.50,22.50,5,3,Credit Card,Large,CosmosDB,2025-08-02 05:02:00.000
798,txn-000798,20250801,194100,303,13,9,1,5.25,5.25,5,2,Cash,Large,CosmosDB,2025-08-01 19:41:00.000
799,txn-000799,20250803,130600,72,18,19,4,2.75,11.00,0,1,Mobile Pay,Large,CosmosDB,2025-08-03 13:06:00.000
800,txn-000800,20250802,123300,477,4,17,1,8.75,8.75,2,1,Credit Card,Large,CosmosDB,2025-08-02 12:33:00.000
801,txn-000801,20250803,105600,431,15,11,1,3.00,3.00,1,1,Mobile Pay,Medium,CosmosDB,2025-08-03 10:56:00.000
802,txn-000802,20250802,53700,82,19,6,2,4.00,8.00,3,1,Gift Card,Small,CosmosDB,2025-08-02 05:37:00.000
803,txn-000803,20250801,145600,343,12,1,4,3.00,12.00,2,3,Debit Card,Small,CosmosDB,2025-08-01 14:56:00.000
804,txn-000804,20250803,52500,446,8,15,2,5.75,11.50,0,3,Cash,Medium,CosmosDB,2025-08-03 05:25:00.000
805,txn-000805,20250801,180400,352,15,15,3,5.25,15.75,3,1,Credit Card,Medium,CosmosDB,2025-08-01 18:04:00.000
806,txn-000806,20250803,185600,236,8,14,3,3.50,10.50,0,1,Gift Card,Large,CosmosDB,2025-08-03 18:56:00.000
807,txn-000807,20250804,43500,98,12,10,4,4.25,17.00,0,1,Gift Card,Medium,CosmosDB,2025-08-04 04:35:00.000
808,txn-000808,20250803,161600,478,18,12,2,4.25,8.50,0,0,Gift Card,Large,CosmosDB,2025-08-03 16:16:00.000
809,txn-000809,20250804,44700,451,7,5,4,5.50,22.00,4,2,Mobile Pay,Large,CosmosDB,2025-08-04 04:47:00.000
810,txn-000810,20250803,25900,146,7,20,1,3.00,3.00,0,0,Cash,Small,CosmosDB,2025-08-03 02:59:00.000
811,txn-000811,20250804,94500,325,5,3,4,3.50,14.00,3,3,Cash,Medium,CosmosDB,2025-08-04 09:45:00.000
812,txn-000812,20250803,31300,123,20,18,1,7.00,7.00,5,2,Debit Card,Medium,CosmosDB,2025-08-03 03:13:00.000
813,txn-000813,20250802,191200,134,6,15,1,6.25,6.25,3,1,Credit Card,Large,CosmosDB,2025-08-02 19:12:00.000
814,txn-000814,20250802,131600,448,18,10,3,3.75,11.25,5,2,Mobile Pay,Small,CosmosDB,2025-08-02 13:16:00.000
815,txn-000815,20250802,113100,177,4,19,4,2.75,11.00,4,0,Cash,Large,CosmosDB,2025-08-02 11:31:00.000
816,txn-000816,20250802,124500,165,18,19,2,1.25,2.50,4,2,Gift Card,Small,CosmosDB,2025-08-02 12:45:00.000
817,txn-000817,20250802,224600,229,9,8,1,3.25,3.25,4,3,Debit Card,Medium,CosmosDB,2025-08-02 22:46:00.000
818,txn-000818,20250802,103300,386,8,7,3,3.50,10.50,4,2,Debit Card,Small,CosmosDB,2025-08-02 10:33:00.000
819,txn-000819,20250802,60200,475,14,13,4,3.25,13.00,0,0,Gift Card,Large,CosmosDB,2025-08-02 06:02:00.000
820,txn-000820,20250803,54000,362,11,17,2,8.75,17.50,4,0,Mobile Pay,Large,CosmosDB,2025-08-03 05:40:00.000
821,txn-000821,20250801,71000,1,13,18,4,6.25,25.00,4,3,Debit Card,Small,CosmosDB,2025-08-01 07:10:00.000
822,txn-000822,20250803,120500,298,7,9,3,3.50,10.50,5,1,Debit Card,Small,CosmosDB,2025-08-03 12:05:00.000
823,txn-000823,20250803,100700,120,6,20,1,3.00,3.00,5,0,Gift Card,Small,CosmosDB,2025-08-03 10:07:00.000
824,txn-000824,20250803,203700,356,10,18,4,7.75,31.00,3,0,Mobile Pay,Large,CosmosDB,2025-08-03 20:37:00.000
825,txn-000825,20250802,60500,231,20,12,3,4.50,13.50,2,1,Cash,Large,CosmosDB,2025-08-02 06:05:00.000
826,txn-000826,20250802,191000,332,13,17,2,7.25,14.50,3,3,Debit Card,Small,CosmosDB,2025-08-02 19:10:00.000
827,txn-000827,20250801,180400,225,20,15,1,5.50,5.50,3,1,Mobile Pay,Medium,CosmosDB,2025-08-01 18:04:00.000
828,txn-000828,20250801,231800,471,15,10,3,5.50,16.50,1,2,Mobile Pay,Large,CosmosDB,2025-08-01 23:18:00.000
829,txn-000829,20250802,34700,163,19,6,3,6.00,18.00,1,3,Gift Card,Large,CosmosDB,2025-08-02 03:47:00.000
830,txn-000830,20250804,112900,338,3,7,3,3.50,10.50,1,0,Credit Card,Small,CosmosDB,2025-08-04 11:29:00.000
831,txn-000831,20250804,14200,471,13,7,4,3.25,13.00,4,2,Debit Card,Small,CosmosDB,2025-08-04 01:42:00.000
832,txn-000832,20250801,201600,395,5,5,2,3.50,7.00,2,1,Cash,Small,CosmosDB,2025-08-01 20:16:00.000
833,txn-000833,20250802,212300,437,7,17,1,7.25,7.25,4,3,Mobile Pay,Small,CosmosDB,2025-08-02 21:23:00.000
834,txn-000834,20250801,81300,472,16,14,3,2.00,6.00,2,3,Credit Card,Small,CosmosDB,2025-08-01 08:13:00.000
835,txn-000835,20250802,154200,128,17,13,4,3.25,13.00,1,0,Mobile Pay,Large,CosmosDB,2025-08-02 15:42:00.000
836,txn-000836,20250804,115700,448,4,7,2,3.50,7.00,2,2,Debit Card,Small,CosmosDB,2025-08-04 11:57:00.000
837,txn-000837,20250802,121300,378,3,2,3,4.00,12.00,5,1,Gift Card,Medium,CosmosDB,2025-08-02 12:13:00.000
838,txn-000838,20250804,111100,97,9,20,1,3.00,3.00,4,3,Credit Card,Small,CosmosDB,2025-08-04 11:11:00.000
839,txn-000839,20250802,175300,179,7,16,1,7.25,7.25,5,0,Cash,Large,CosmosDB,2025-08-02 17:53:00.000
840,txn-000840,20250803,85300,393,2,14,1,3.50,3.50,2,3,Mobile Pay,Large,CosmosDB,2025-08-03 08:53:00.000
841,txn-000841,20250801,113100,478,18,5,2,3.50,7.00,1,3,Cash,Small,CosmosDB,2025-08-01 11:31:00.000
842,txn-000842,20250801,153600,327,20,3,1,3.50,3.50,5,1,Credit Card,Medium,CosmosDB,2025-08-01 15:36:00.000
843,txn-000843,20250803,143800,493,19,18,4,6.25,25.00,3,0,Cash,Small,CosmosDB,2025-08-03 14:38:00.000
844,txn-000844,20250804,21400,82,7,10,2,3.75,7.50,5,2,Debit Card,Small,CosmosDB,2025-08-04 02:14:00.000
845,txn-000845,20250802,152200,101,5,7,2,3.50,7.00,3,0,Debit Card,Small,CosmosDB,2025-08-02 15:22:00.000
846,txn-000846,20250802,5100,241,20,16,2,5.75,11.50,3,1,Gift Card,Small,CosmosDB,2025-08-02 00:51:00.000
847,txn-000847,20250802,85200,122,7,1,3,4.00,12.00,1,3,Mobile Pay,Medium,CosmosDB,2025-08-02 08:52:00.000
848,txn-000848,20250802,93700,85,6,8,3,2.50,7.50,3,3,Gift Card,Small,CosmosDB,2025-08-02 09:37:00.000
849,txn-000849,20250803,80500,328,9,13,1,3.25,3.25,0,3,Gift Card,Large,CosmosDB,2025-08-03 08:05:00.000
850,txn-000850,20250802,143800,251,16,19,4,2.75,11.00,0,0,Debit Card,Large,CosmosDB,2025-08-02 14:38:00.000
851,txn-000851,20250801,105200,459,5,19,1,2.75,2.75,4,0,Mobile Pay,Large,CosmosDB,2025-08-01 10:52:00.000
852,txn-000852,20250802,180900,443,17,20,2,3.00,6.00,2,2,Mobile Pay,Medium,CosmosDB,2025-08-02 18:09:00.000
853,txn-000853,20250804,94800,447,4,1,3,3.00,9.00,0,2,Mobile Pay,Small,CosmosDB,2025-08-04 09:48:00.000
854,txn-000854,20250802,104700,444,14,7,2,3.50,7.00,2,0,Cash,Small,CosmosDB,2025-08-02 10:47:00.000
855,txn-000855,20250803,154100,366,10,16,3,6.50,19.50,0,3,Credit Card,Medium,CosmosDB,2025-08-03 15:41:00.000
856,txn-000856,20250803,1500,152,3,4,4,4.75,19.00,0,2,Cash,Medium,CosmosDB,2025-08-03 00:15:00.000
857,txn-000857,20250804,31200,318,4,13,2,1.75,3.50,4,0,Debit Card,Small,CosmosDB,2025-08-04 03:12:00.000
858,txn-000858,20250803,81700,290,2,16,4,5.75,23.00,2,0,Cash,Small,CosmosDB,2025-08-03 08:17:00.000
859,txn-000859,20250802,222100,28,18,10,3,3.75,11.25,1,1,Gift Card,Small,CosmosDB,2025-08-02 22:21:00.000
860,txn-000860,20250803,4900,404,5,8,1,2.50,2.50,2,2,Mobile Pay,Small,CosmosDB,2025-08-03 00:49:00.000
861,txn-000861,20250803,84700,364,10,4,1,5.75,5.75,2,2,Credit Card,Large,CosmosDB,2025-08-03 08:47:00.000
862,txn-000862,20250802,183000,346,7,10,3,4.50,13.50,2,2,Mobile Pay,Medium,CosmosDB,2025-08-02 18:30:00.000
863,txn-000863,20250801,225700,409,18,20,1,4.50,4.50,2,3,Gift Card,Large,CosmosDB,2025-08-01 22:57:00.000
864,txn-000864,20250802,135100,396,13,4,1,4.75,4.75,0,3,Cash,Medium,CosmosDB,2025-08-02 13:51:00.000
865,txn-000865,20250803,225300,362,10,2,3,5.25,15.75,0,1,Credit Card,Large,CosmosDB,2025-08-03 22:53:00.000
866,txn-000866,20250802,34200,318,18,5,2,3.50,7.00,3,3,Gift Card,Small,CosmosDB,2025-08-02 03:42:00.000
867,txn-000867,20250801,121500,48,9,10,1,3.75,3.75,1,0,Credit Card,Small,CosmosDB,2025-08-01 12:15:00.000
868,txn-000868,20250804,31100,22,8,14,3,2.00,6.00,4,3,Cash,Small,CosmosDB,2025-08-04 03:11:00.000
869,txn-000869,20250802,233600,423,7,19,2,2.75,5.50,1,0,Debit Card,Large,CosmosDB,2025-08-02 23:36:00.000
870,txn-000870,20250803,124800,495,12,3,3,3.50,10.50,3,1,Debit Card,Medium,CosmosDB,2025-08-03 12:48:00.000
871,txn-000871,20250801,135600,55,12,16,1,5.75,5.75,4,2,Gift Card,Small,CosmosDB,2025-08-01 13:56:00.000
872,txn-000872,20250804,50500,5,17,19,1,2.00,2.00,4,0,Cash,Medium,CosmosDB,2025-08-04 05:05:00.000
873,txn-000873,20250803,93100,374,10,13,3,3.00,9.00,2,0,Gift Card,Large,CosmosDB,2025-08-03 09:31:00.000
874,txn-000874,20250803,5700,228,1,16,4,6.50,26.00,1,0,Debit Card,Medium,CosmosDB,2025-08-03 00:57:00.000
875,txn-000875,20250801,111400,108,11,14,2,3.50,7.00,2,2,Debit Card,Large,CosmosDB,2025-08-01 11:14:00.000
876,txn-000876,20250801,213500,27,9,10,4,3.75,15.00,1,0,Cash,Small,CosmosDB,2025-08-01 21:35:00.000
877,txn-000877,20250801,62700,358,3,6,4,5.00,20.00,3,0,Cash,Medium,CosmosDB,2025-08-01 06:27:00.000
878,txn-000878,20250803,112300,449,1,14,1,3.50,3.50,4,1,Cash,Large,CosmosDB,2025-08-03 11:23:00.000
879,txn-000879,20250802,182700,473,7,6,3,6.00,18.00,0,3,Gift Card,Large,CosmosDB,2025-08-02 18:27:00.000
880,txn-000880,20250804,72400,434,7,17,2,8.75,17.50,3,2,Debit Card,Large,CosmosDB,2025-08-04 07:24:00.000
881,txn-000881,20250803,120600,185,17,10,2,3.75,7.50,2,3,Cash,Small,CosmosDB,2025-08-03 12:06:00.000
882,txn-000882,20250804,113100,281,18,5,1,5.50,5.50,4,2,Cash,Large,CosmosDB,2025-08-04 11:31:00.000
